file_name,time_of_event,time_of_alert,light_conditions,weather,scene,time_to_accident,label,split,test_split
00160.mp4,19.833,17.567,Normal,Rain,Urban,,crash,train,
00626.mp4,19.867,18.333,Normal,Clear,Urban,,crash,train,
00244.mp4,19.387,18.258,Normal,Cloudy,Urban,,crash,train,
00623.mp4,20.058,19.568,Twilight,Clear,Highway,,crash,train,
00444.mp4,19.25,16.433,Normal,Cloudy,Urban,,crash,train,
00393.mp4,20.0,18.0,Normal,Clear,Highway,,crash,train,
00872.mp4,19.467,18.533,Normal,Cloudy,Highway,,crash,train,
00443.mp4,19.0,16.968,Normal,Clear,Urban,,crash,train,
00000.mp4,20.76,19.136,Normal,Clear,Urban,,crash,train,
00349.mp4,20.152,18.159,Normal,Cloudy,Urban,,crash,train,
00466.mp4,19.033,17.6,Normal,Clear,Urban,,crash,train,
00283.mp4,9.896,8.763,Dark,Clear,Highway,,crash,train,
00449.mp4,20.547,19.598,Normal,Cloudy,Urban,,crash,train,
00517.mp4,12.849,11.177,Normal,Cloudy,Urban,,crash,train,
00740.mp4,21.233,18.533,Normal,Clear,Sub-urban,,crash,train,
00640.mp4,20.432,17.657,Normal,Clear,Highway,,crash,train,
00911.mp4,19.122,18.162,Normal,Clear,Other,,crash,train,
00522.mp4,19.825,16.526,Normal,Clear,Urban,,crash,train,
00958.mp4,19.081,17.611,Normal,Clear,Urban,,crash,train,
00747.mp4,19.667,17.8,Normal,Clear,Highway,,crash,train,
00252.mp4,18.95,17.333,Normal,Cloudy,Urban,,crash,train,
00366.mp4,19.967,17.433,Normal,Clear,Urban,,crash,train,
00177.mp4,19.667,19.067,Normal,Clear,Urban,,crash,train,
00361.mp4,19.852,18.312,Normal,Cloudy,Urban,,crash,train,
00060.mp4,19.859,17.279,Normal,Rain,Urban,,crash,train,
00407.mp4,20.717,18.833,Normal,Clear,Highway,,crash,train,
00966.mp4,19.728,16.11,Normal,Clear,Highway,,crash,train,
00567.mp4,18.323,17.174,Normal,Cloudy,Highway,,crash,train,
00737.mp4,20.5,19.667,Normal,Clear,Urban,,crash,train,
00228.mp4,20.096,19.017,Normal,Cloudy,Urban,,crash,train,
00573.mp4,10.124,8.293,Normal,Rain,Highway,,crash,train,
00895.mp4,20.586,18.887,Normal,Clear,Urban,,crash,train,
00774.mp4,20.4,19.4,Normal,Clear,Sub-urban,,crash,train,
00678.mp4,10.167,7.6,Normal,Clear,Highway,,crash,train,
00824.mp4,20.521,18.082,Normal,Clear,Urban,,crash,train,
00345.mp4,19.467,17.933,Normal,Clear,Sub-urban,,crash,train,
00818.mp4,19.133,17.867,Normal,Clear,Urban,,crash,train,
00866.mp4,20.767,18.2,Normal,Clear,Urban,,crash,train,
00788.mp4,19.53,18.387,Normal,Clear,Sub-urban,,crash,train,
00556.mp4,20.888,19.019,Normal,Clear,Sub-urban,,crash,train,
00875.mp4,21.051,19.346,Normal,Cloudy,Sub-urban,,crash,train,
00317.mp4,7.333,5.533,Dark,Clear,Highway,,crash,train,
00915.mp4,10.659,8.76,Normal,Clear,Highway,,crash,train,
00106.mp4,18.1,16.9,Normal,Clear,Urban,,crash,train,
00675.mp4,19.2,18.5,Twilight,Clear,Sub-urban,,crash,train,
00714.mp4,19.465,18.194,Normal,Cloudy,Urban,,crash,train,
00392.mp4,20.09,19.379,Normal,Clear,Urban,,crash,train,
00846.mp4,19.231,16.946,Normal,Clear,Highway,,crash,train,
00527.mp4,20.6,17.8,Normal,Clear,Highway,,crash,train,
00130.mp4,19.6,18.0,Normal,Clear,Urban,,crash,train,
00512.mp4,18.915,16.912,Normal,Clear,Urban,,crash,train,
00957.mp4,19.719,18.67,Bright,Clear,Urban,,crash,train,
00836.mp4,19.016,17.415,Normal,Cloudy,Urban,,crash,train,
00329.mp4,19.233,17.833,Normal,Cloudy,Urban,,crash,train,
00906.mp4,18.933,18.033,Normal,Clear,Urban,,crash,train,
00805.mp4,19.335,17.702,Normal,Clear,Sub-urban,,crash,train,
00453.mp4,20.15,18.419,Normal,Cloudy,Highway,,crash,train,
00926.mp4,20.8,19.4,Normal,Rain,Urban,,crash,train,
00692.mp4,20.416,17.639,Normal,Clear,Highway,,crash,train,
00125.mp4,20.624,19.873,Normal,Cloudy,Urban,,crash,train,
00097.mp4,19.949,19.916,Normal,Clear,Urban,,crash,train,
00247.mp4,18.912,16.495,Normal,Cloudy,Highway,,crash,train,
00398.mp4,19.7,17.733,Normal,Rain,Urban,,crash,train,
00655.mp4,22.18,20.998,Normal,Clear,Urban,,crash,train,
00018.mp4,20.683,20.367,Normal,Cloudy,Urban,,crash,train,
00344.mp4,19.947,17.462,Normal,Clear,Highway,,crash,train,
00990.mp4,19.836,19.019,Normal,Clear,Highway,,crash,train,
00917.mp4,21.667,18.133,Normal,Clear,Highway,,crash,train,
00568.mp4,19.6,18.367,Normal,Clear,Urban,,crash,train,
00311.mp4,18.714,14.533,Twilight,Cloudy,Urban,,crash,train,
00739.mp4,19.308,16.825,Normal,Clear,Highway,,crash,train,
00039.mp4,19.067,17.6,Normal,Clear,Urban,,crash,train,
00865.mp4,19.167,18.667,Normal,Clear,Urban,,crash,train,
00427.mp4,18.56,17.241,Normal,Clear,Urban,,crash,train,
01002.mp4,20.085,19.047,Twilight,Cloudy,Highway,,crash,train,
00636.mp4,18.757,17.091,Normal,Clear,Highway,,crash,train,
00416.mp4,20.34,19.459,Normal,Cloudy,Urban,,crash,train,
00539.mp4,19.488,18.411,Normal,Cloudy,Urban,,crash,train,
00809.mp4,20.067,17.9,Normal,Clear,Urban,,crash,train,
00830.mp4,19.665,19.109,Normal,Cloudy,Urban,,crash,train,
00832.mp4,20.0,19.0,Normal,Clear,Highway,,crash,train,
00863.mp4,19.395,16.997,Normal,Cloudy,Urban,,crash,train,
00483.mp4,19.783,18.7,Normal,Clear,Urban,,crash,train,
00491.mp4,20.1,18.867,Normal,Cloudy,Urban,,crash,train,
00024.mp4,20.533,19.567,Normal,Clear,Urban,,crash,train,
00363.mp4,19.107,17.637,Normal,Cloudy,Urban,,crash,train,
00581.mp4,19.91,18.139,Normal,Clear,Urban,,crash,train,
00606.mp4,19.5,18.233,Normal,Clear,Urban,,crash,train,
00789.mp4,20.357,18.723,Normal,Clear,Sub-urban,,crash,train,
00627.mp4,20.333,18.967,Normal,Clear,Urban,,crash,train,
00741.mp4,19.794,18.814,Normal,Cloudy,Sub-urban,,crash,train,
00495.mp4,19.217,17.033,Normal,Clear,Urban,,crash,train,
00287.mp4,20.115,18.45,Normal,Clear,Other,,crash,train,
00458.mp4,19.067,17.233,Normal,Clear,Urban,,crash,train,
00526.mp4,19.466,18.061,Normal,Clear,Urban,,crash,train,
00713.mp4,9.564,8.498,Normal,Clear,Highway,,crash,train,
00859.mp4,19.892,18.422,Normal,Clear,Urban,,crash,train,
00089.mp4,20.367,19.299,Normal,Cloudy,Urban,,crash,train,
00342.mp4,19.567,18.333,Normal,Clear,Urban,,crash,train,
00596.mp4,20.567,17.367,Normal,Cloudy,Highway,,crash,train,
00339.mp4,20.545,19.347,Normal,Clear,Highway,,crash,train,
01028.mp4,9.532,7.133,Normal,Clear,Highway,,crash,train,
00972.mp4,15.602,14.544,Normal,Clear,Highway,,crash,train,
00700.mp4,19.92,18.252,Twilight,Cloudy,Urban,,crash,train,
00624.mp4,20.8,20.0,Normal,Cloudy,Urban,,crash,train,
00923.mp4,19.471,17.344,Normal,Clear,Urban,,crash,train,
01012.mp4,21.367,17.867,Normal,Clear,Sub-urban,,crash,train,
00153.mp4,20.554,17.651,Normal,Cloudy,Highway,,crash,train,
00341.mp4,19.481,16.975,Normal,Cloudy,Urban,,crash,train,
00579.mp4,22.752,21.549,Normal,Clear,Urban,,crash,train,
00234.mp4,9.895,6.63,Dark,Clear,Highway,,crash,train,
00583.mp4,20.744,18.816,Normal,Clear,Highway,,crash,train,
00456.mp4,18.733,17.6,Normal,Clear,Urban,,crash,train,
00095.mp4,9.531,8.831,Normal,Clear,Highway,,crash,train,
00424.mp4,20.167,18.233,Normal,Clear,Urban,,crash,train,
00041.mp4,20.167,18.5,Normal,Clear,Urban,,crash,train,
00988.mp4,9.964,8.798,Normal,Cloudy,Highway,,crash,train,
00981.mp4,20.804,17.052,Normal,Clear,Urban,,crash,train,
00142.mp4,20.921,19.486,Normal,Cloudy,Urban,,crash,train,
00835.mp4,20.433,19.267,Normal,Clear,Urban,,crash,train,
00650.mp4,18.867,14.6,Normal,Clear,Sub-urban,,crash,train,
00276.mp4,19.55,18.733,Normal,Clear,Urban,,crash,train,
00849.mp4,20.8,18.1,Normal,Cloudy,Sub-urban,,crash,train,
00232.mp4,19.033,17.333,Normal,Rain,Urban,,crash,train,
00147.mp4,19.517,18.367,Normal,Clear,Other,,crash,train,
00744.mp4,19.015,18.492,Normal,Clear,Urban,,crash,train,
00351.mp4,19.067,16.633,Normal,Cloudy,Urban,,crash,train,
00609.mp4,20.977,19.768,Normal,Clear,Sub-urban,,crash,train,
00403.mp4,18.336,18.303,Normal,Clear,Urban,,crash,train,
00793.mp4,20.367,16.533,Normal,Clear,Other,,crash,train,
00693.mp4,20.194,19.181,Normal,Clear,Urban,,crash,train,
00103.mp4,20.467,19.4,Normal,Rain,Urban,,crash,train,
00129.mp4,20.567,19.733,Normal,Cloudy,Urban,,crash,train,
00275.mp4,10.166,8.466,Normal,Cloudy,Highway,,crash,train,
00633.mp4,21.667,18.133,Normal,Clear,Urban,,crash,train,
00172.mp4,18.433,17.8,Normal,Cloudy,Urban,,crash,train,
00571.mp4,20.358,19.084,Normal,Cloudy,Urban,,crash,train,
00027.mp4,19.567,17.8,Normal,Clear,Urban,,crash,train,
00307.mp4,20.367,19.133,Normal,Clear,Urban,,crash,train,
00264.mp4,19.231,16.905,Normal,Rain,Urban,,crash,train,
00136.mp4,19.15,16.507,Normal,Clear,Urban,,crash,train,
00816.mp4,21.267,20.2,Normal,Clear,Urban,,crash,train,
00959.mp4,23.8,22.167,Normal,Cloudy,Urban,,crash,train,
00047.mp4,19.567,18.4,Normal,Cloudy,Urban,,crash,train,
00551.mp4,20.3,18.8,Normal,Cloudy,Urban,,crash,train,
00549.mp4,19.4,18.7,Normal,Clear,Urban,,crash,train,
00296.mp4,19.5,18.567,Normal,Cloudy,Urban,,crash,train,
00096.mp4,20.487,19.699,Normal,Cloudy,Highway,,crash,train,
00734.mp4,19.442,15.357,Normal,Rain,Highway,,crash,train,
00480.mp4,20.123,18.425,Normal,Clear,Highway,,crash,train,
00864.mp4,21.633,19.833,Normal,Clear,Urban,,crash,train,
00674.mp4,19.536,17.903,Normal,Cloudy,Highway,,crash,train,
00017.mp4,19.2,17.2,Normal,Clear,Highway,,crash,train,
00935.mp4,19.608,15.795,Normal,Clear,Sub-urban,,crash,train,
00475.mp4,20.209,19.262,Normal,Clear,Urban,,crash,train,
00188.mp4,20.052,19.477,Normal,Clear,Urban,,crash,train,
00302.mp4,19.067,17.5,Normal,Clear,Urban,,crash,train,
00634.mp4,19.9,18.567,Normal,Clear,Sub-urban,,crash,train,
00701.mp4,19.3,18.433,Normal,Cloudy,Highway,,crash,train,
00637.mp4,19.867,18.667,Normal,Cloudy,Urban,,crash,train,
00758.mp4,20.237,19.636,Normal,Clear,Urban,,crash,train,
00163.mp4,18.758,17.613,Normal,Clear,Urban,,crash,train,
00502.mp4,19.667,16.0,Normal,Clear,Highway,,crash,train,
00652.mp4,18.967,18.433,Normal,Clear,Urban,,crash,train,
00825.mp4,19.2,17.667,Normal,Clear,Urban,,crash,train,
00119.mp4,17.365,16.107,Twilight,Clear,Urban,,crash,train,
00303.mp4,20.467,18.8,Normal,Cloudy,Urban,,crash,train,
00929.mp4,18.467,16.033,Dark,Clear,Sub-urban,,crash,train,
01004.mp4,21.799,18.651,Normal,Clear,Urban,,crash,train,
00288.mp4,18.919,17.873,Normal,Clear,Urban,,crash,train,
00065.mp4,19.0,17.567,Normal,Rain,Urban,,crash,train,
00782.mp4,10.126,7.161,Normal,Clear,Highway,,crash,train,
00748.mp4,20.533,19.5,Normal,Cloudy,Urban,,crash,train,
00364.mp4,20.427,19.447,Normal,Clear,Urban,,crash,train,
00048.mp4,9.863,9.496,Twilight,Cloudy,Urban,,crash,train,
00210.mp4,19.7,19.033,Normal,Clear,Urban,,crash,train,
00321.mp4,19.067,17.867,Normal,Rain,Urban,,crash,train,
00426.mp4,19.989,19.401,Normal,Clear,Urban,,crash,train,
00553.mp4,21.069,20.383,Normal,Clear,Urban,,crash,train,
00916.mp4,19.364,16.785,Normal,Cloudy,Urban,,crash,train,
00478.mp4,18.66,17.908,Normal,Rain,Urban,,crash,train,
00944.mp4,10.296,8.897,Dark,Clear,Highway,,crash,train,
00327.mp4,18.388,16.624,Normal,Cloudy,Urban,,crash,train,
00187.mp4,20.38,20.347,Normal,Clear,Urban,,crash,train,
00534.mp4,19.644,17.715,Normal,Clear,Urban,,crash,train,
00686.mp4,19.567,18.533,Normal,Cloudy,Highway,,crash,train,
00256.mp4,19.183,18.267,Normal,Clear,Urban,,crash,train,
00452.mp4,19.8,18.367,Normal,Clear,Urban,,crash,train,
00867.mp4,20.0,18.867,Normal,Clear,Urban,,crash,train,
00554.mp4,20.182,18.288,Normal,Cloudy,Urban,,crash,train,
00093.mp4,9.933,7.533,Dark,Snow,Highway,,crash,train,
00860.mp4,20.433,19.9,Normal,Clear,Highway,,crash,train,
00798.mp4,20.324,18.462,Normal,Rain,Urban,,crash,train,
00971.mp4,20.533,18.2,Dark,Clear,Highway,,crash,train,
01020.mp4,17.49,17.065,Dark,Clear,Highway,,crash,train,
00222.mp4,20.033,18.6,Normal,Cloudy,Highway,,crash,train,
00766.mp4,20.367,18.467,Normal,Rain,Urban,,crash,train,
00259.mp4,19.43,18.483,Normal,Clear,Urban,,crash,train,
00660.mp4,19.969,18.562,Normal,Clear,Urban,,crash,train,
00687.mp4,18.981,17.053,Normal,Cloudy,Urban,,crash,train,
00414.mp4,10.264,9.164,Normal,Clear,Highway,,crash,train,
00725.mp4,19.833,18.633,Normal,Clear,Highway,,crash,train,
00360.mp4,19.933,19.833,Normal,Clear,Urban,,crash,train,
00803.mp4,10.565,7.899,Normal,Cloudy,Highway,,crash,train,
00942.mp4,19.667,18.833,Normal,Clear,Urban,,crash,train,
00233.mp4,19.433,18.167,Normal,Cloudy,Urban,,crash,train,
00285.mp4,20.317,18.815,Normal,Clear,Urban,,crash,train,
00839.mp4,20.153,19.119,Twilight,Clear,Sub-urban,,crash,train,
00698.mp4,20.767,19.433,Normal,Clear,Highway,,crash,train,
00905.mp4,10.657,8.859,Normal,Clear,Industrial,,crash,train,
00464.mp4,19.733,18.8,Normal,Cloudy,Highway,,crash,train,
00787.mp4,20.9,19.4,Normal,Clear,Urban,,crash,train,
00497.mp4,18.567,17.233,Normal,Clear,Urban,,crash,train,
00485.mp4,19.2,17.0,Normal,Clear,Urban,,crash,train,
00358.mp4,19.233,16.1,Normal,Cloudy,Urban,,crash,train,
00792.mp4,20.433,18.267,Normal,Cloudy,Sub-urban,,crash,train,
00653.mp4,21.358,19.311,Normal,Clear,Urban,,crash,train,
00566.mp4,21.654,20.384,Normal,Clear,Urban,,crash,train,
00996.mp4,20.333,17.967,Normal,Clear,Urban,,crash,train,
00912.mp4,19.632,18.554,Normal,Clear,Highway,,crash,train,
00290.mp4,18.33,17.448,Normal,Cloudy,Urban,,crash,train,
00169.mp4,19.903,18.742,Normal,Rain,Urban,,crash,train,
00817.mp4,20.553,19.05,Normal,Clear,Sub-urban,,crash,train,
00028.mp4,19.929,17.74,Normal,Cloudy,Urban,,crash,train,
00647.mp4,19.5,18.533,Normal,Cloudy,Urban,,crash,train,
00521.mp4,20.71,18.984,Normal,Clear,Urban,,crash,train,
00979.mp4,19.795,17.803,Twilight,Clear,Highway,,crash,train,
00850.mp4,21.233,18.967,Normal,Cloudy,Sub-urban,,crash,train,
00712.mp4,20.633,19.367,Twilight,Cloudy,Urban,,crash,train,
01034.mp4,18.267,17.1,Normal,Clear,Highway,,crash,train,
00982.mp4,19.572,18.461,Normal,Clear,Urban,,crash,train,
00952.mp4,19.448,18.63,Normal,Clear,Highway,,crash,train,
00054.mp4,19.3,17.767,Twilight,Clear,Urban,,crash,train,
00003.mp4,19.233,16.9,Normal,Rain,Highway,,crash,train,
00953.mp4,20.149,19.692,Normal,Clear,Sub-urban,,crash,train,
00008.mp4,19.267,19.233,Normal,Clear,Urban,,crash,train,
00964.mp4,20.467,19.1,Normal,Cloudy,Urban,,crash,train,
00663.mp4,18.677,17.727,Twilight,Clear,Highway,,crash,train,
00542.mp4,19.471,16.727,Normal,Clear,Other,,crash,train,
00804.mp4,18.733,18.533,Normal,Clear,Urban,,crash,train,
00696.mp4,20.211,17.24,Normal,Clear,Urban,,crash,train,
00794.mp4,20.905,19.631,Normal,Clear,Highway,,crash,train,
00328.mp4,19.355,18.613,Normal,Clear,Urban,,crash,train,
00433.mp4,21.8,18.967,Normal,Cloudy,Urban,,crash,train,
00625.mp4,19.479,18.128,Normal,Rain,Urban,,crash,train,
00757.mp4,19.967,17.5,Twilight,Clear,Urban,,crash,train,
00560.mp4,19.312,18.936,Normal,Clear,Urban,,crash,train,
00574.mp4,19.567,17.248,Normal,Cloudy,Highway,,crash,train,
00081.mp4,18.667,18.533,Normal,Cloudy,Rural,,crash,train,
00914.mp4,20.32,18.85,Normal,Clear,Urban,,crash,train,
00750.mp4,21.025,19.426,Normal,Clear,Other,,crash,train,
00753.mp4,21.1,19.333,Normal,Cloudy,Highway,,crash,train,
00613.mp4,10.033,8.533,Normal,Cloudy,Urban,,crash,train,
00383.mp4,3.032,1.966,Normal,Cloudy,Highway,,crash,train,
00481.mp4,19.2,18.567,Normal,Cloudy,Urban,,crash,train,
00415.mp4,20.333,18.967,Normal,Cloudy,Urban,,crash,train,
00840.mp4,19.033,18.067,Normal,Clear,Sub-urban,,crash,train,
00585.mp4,19.1,18.4,Normal,Cloudy,Highway,,crash,train,
00114.mp4,20.0,18.367,Normal,Rain,Urban,,crash,train,
00930.mp4,20.1,17.867,Normal,Clear,Urban,,crash,train,
00162.mp4,19.983,19.95,Normal,Clear,Urban,,crash,train,
00592.mp4,20.2,19.333,Normal,Clear,Urban,,crash,train,
00780.mp4,19.967,16.9,Normal,Cloudy,Highway,,crash,train,
00200.mp4,19.132,17.206,Normal,Clear,Urban,,crash,train,
00356.mp4,10.199,8.999,Normal,Clear,Sub-urban,,crash,train,
00362.mp4,10.195,8.33,Normal,Rain,Highway,,crash,train,
00874.mp4,20.425,18.693,Normal,Clear,Urban,,crash,train,
00174.mp4,20.0,19.0,Normal,Rain,Urban,,crash,train,
00239.mp4,7.833,7.367,Normal,Clear,Sub-urban,,crash,train,
00659.mp4,11.789,10.842,Normal,Cloudy,Other,,crash,train,
00945.mp4,18.74,17.857,Normal,Cloudy,Highway,,crash,train,
00213.mp4,18.719,16.016,Normal,Clear,Urban,,crash,train,
00888.mp4,9.861,8.729,Normal,Clear,Highway,,crash,train,
00353.mp4,19.85,19.6,Twilight,Cloudy,Urban,,crash,train,
01008.mp4,11.699,9.132,Normal,Clear,Urban,,crash,train,
00879.mp4,19.933,16.9,Normal,Cloudy,Urban,,crash,train,
00207.mp4,18.4,15.433,Normal,Clear,Urban,,crash,train,
00842.mp4,20.045,18.667,Normal,Clear,Urban,,crash,train,
00973.mp4,12.524,9.227,Normal,Clear,Highway,,crash,train,
00954.mp4,19.333,17.033,Normal,Clear,Sub-urban,,crash,train,
00733.mp4,15.194,11.469,Normal,Clear,Highway,,crash,train,
00597.mp4,10.133,8.5,Normal,Cloudy,Highway,,crash,train,
00896.mp4,19.6,18.3,Normal,Clear,Other,,crash,train,
00684.mp4,18.357,17.382,Normal,Rain,Urban,,crash,train,
00544.mp4,21.455,20.354,Normal,Clear,Rural,,crash,train,
00883.mp4,10.629,8.363,Normal,Clear,Highway,,crash,train,
00170.mp4,21.133,20.0,Normal,Clear,Urban,,crash,train,
00648.mp4,20.133,16.833,Normal,Clear,Highway,,crash,train,
00710.mp4,19.917,17.566,Twilight,Clear,Urban,,crash,train,
00505.mp4,17.7,16.967,Normal,Clear,Urban,,crash,train,
00989.mp4,20.9,18.5,Normal,Cloudy,Highway,,crash,train,
00610.mp4,21.068,18.431,Normal,Clear,Urban,,crash,train,
00382.mp4,18.258,17.29,Normal,Cloudy,Urban,,crash,train,
00501.mp4,20.296,18.077,Bright,Clear,Urban,,crash,train,
00074.mp4,20.233,18.967,Normal,Clear,Urban,,crash,train,
00236.mp4,9.597,8.898,Dark,Clear,Highway,,crash,train,
00510.mp4,18.633,17.5,Normal,Rain,Urban,,crash,train,
00086.mp4,19.4,15.9,Normal,Cloudy,Highway,,crash,train,
00326.mp4,19.667,19.4,Normal,Clear,Urban,,crash,train,
00266.mp4,20.667,18.933,Normal,Cloudy,Urban,,crash,train,
00463.mp4,20.433,19.333,Dark,Clear,Sub-urban,,crash,train,
00218.mp4,19.65,19.267,Normal,Rain,Urban,,crash,train,
00389.mp4,17.7,17.4,Normal,Cloudy,Urban,,crash,train,
00420.mp4,19.863,19.83,Normal,Cloudy,Urban,,crash,train,
00332.mp4,5.833,5.333,Normal,Clear,Urban,,crash,train,
00157.mp4,19.294,17.596,Normal,Cloudy,Urban,,crash,train,
00076.mp4,19.9,17.8,Normal,Clear,Urban,,crash,train,
00550.mp4,20.1,18.767,Normal,Clear,Other,,crash,train,
00394.mp4,19.532,18.097,Normal,Cloudy,Urban,,crash,train,
00199.mp4,9.225,7.726,Normal,Clear,Sub-urban,,crash,train,
00025.mp4,20.033,18.467,Normal,Rain,Urban,,crash,train,
00422.mp4,20.048,18.546,Normal,Clear,Urban,,crash,train,
00309.mp4,19.233,18.433,Normal,Cloudy,Urban,,crash,train,
00271.mp4,49.633,48.2,Normal,Clear,Highway,,crash,train,
00272.mp4,20.539,18.871,Normal,Clear,Urban,,crash,train,
00062.mp4,18.867,17.8,Normal,Clear,Sub-urban,,crash,train,
00537.mp4,20.418,19.699,Normal,Clear,Urban,,crash,train,
00253.mp4,22.377,21.038,Normal,Cloudy,Other,,crash,train,
00250.mp4,9.16,7.661,Normal,Cloudy,Highway,,crash,train,
00397.mp4,19.533,18.267,Normal,Cloudy,Urban,,crash,train,
00127.mp4,18.117,16.419,Normal,Clear,Urban,,crash,train,
00530.mp4,9.664,9.098,Normal,Cloudy,Highway,,crash,train,
00007.mp4,21.2,19.5,Normal,Cloudy,Urban,,crash,train,
00273.mp4,20.533,19.4,Normal,Rain,Urban,,crash,train,
00183.mp4,19.467,17.8,Normal,Cloudy,Urban,,crash,train,
00265.mp4,20.433,18.067,Normal,Cloudy,Urban,,crash,train,
00428.mp4,16.867,15.467,Normal,Cloudy,Urban,,crash,train,
00474.mp4,19.9,18.233,Twilight,Cloudy,Urban,,crash,train,
00118.mp4,20.333,19.4,Normal,Clear,Urban,,crash,train,
00406.mp4,9.496,8.53,Normal,Rain,Urban,,crash,train,
00121.mp4,19.3,18.733,Normal,Rain,Urban,,crash,train,
00192.mp4,19.5,17.567,Normal,Clear,Urban,,crash,train,
00486.mp4,9.561,7.896,Normal,Cloudy,Urban,,crash,train,
00454.mp4,19.133,16.933,Normal,Clear,Urban,,crash,train,
00104.mp4,20.783,20.133,Normal,Cloudy,Urban,,crash,train,
00043.mp4,9.263,8.863,Normal,Clear,Highway,,crash,train,
00055.mp4,19.133,17.8,Normal,Cloudy,Urban,,crash,train,
00112.mp4,18.967,17.433,Normal,Clear,Urban,,crash,train,
00413.mp4,20.033,18.1,Normal,Cloudy,Urban,,crash,train,
00242.mp4,20.567,19.433,Normal,Cloudy,Urban,,crash,train,
00541.mp4,20.1,19.067,Normal,Cloudy,Urban,,crash,train,
00325.mp4,19.417,18.3,Normal,Cloudy,Urban,,crash,train,
00479.mp4,20.515,19.618,Normal,Cloudy,Sub-urban,,crash,train,
00472.mp4,19.667,18.8,Normal,Rain,Urban,,crash,train,
00523.mp4,20.3,18.133,Normal,Rain,Urban,,crash,train,
00227.mp4,20.067,18.767,Normal,Cloudy,Urban,,crash,train,
00154.mp4,20.333,17.367,Normal,Clear,Urban,,crash,train,
00447.mp4,10.195,8.929,Normal,Clear,Nature,,crash,train,
00500.mp4,19.933,18.633,Normal,Clear,Urban,,crash,train,
00519.mp4,19.567,19.033,Normal,Clear,Urban,,crash,train,
00262.mp4,17.9,13.933,Normal,Clear,Highway,,crash,train,
00391.mp4,19.867,19.267,Normal,Clear,Urban,,crash,train,
00533.mp4,19.767,17.267,Twilight,Clear,Other,,crash,train,
01924.mp4,,,Normal,Clear,Sub-urban,,normal_driving,train,
01429.mp4,,,Normal,Rain,Urban,,normal_driving,train,
01904.mp4,,,Normal,Cloudy,Urban,,normal_driving,train,
01486.mp4,,,Normal,Clear,Urban,,normal_driving,train,
01171.mp4,,,Normal,Clear,Sub-urban,,normal_driving,train,
01518.mp4,,,Normal,Cloudy,Highway,,normal_driving,train,
01889.mp4,,,Normal,Clear,Rural,,normal_driving,train,
01286.mp4,,,Normal,Cloudy,Sub-urban,,normal_driving,train,
01267.mp4,,,Normal,Cloudy,Sub-urban,,normal_driving,train,
01802.mp4,,,Normal,Cloudy,Urban,,normal_driving,train,
01755.mp4,,,Normal,Cloudy,Urban,,normal_driving,train,
02134.mp4,,,Normal,Cloudy,Sub-urban,,normal_driving,train,
01076.mp4,,,Normal,Cloudy,Urban,,normal_driving,train,
01749.mp4,,,Normal,Clear,Highway,,normal_driving,train,
01816.mp4,,,Normal,Cloudy,Sub-urban,,normal_driving,train,
01052.mp4,,,Normal,Cloudy,Urban,,normal_driving,train,
01205.mp4,,,Normal,Clear,Urban,,normal_driving,train,
01579.mp4,,,Normal,Clear,Urban,,normal_driving,train,
01973.mp4,,,Normal,Clear,Highway,,normal_driving,train,
01050.mp4,,,Normal,Clear,Highway,,normal_driving,train,
01204.mp4,,,Normal,Cloudy,Sub-urban,,normal_driving,train,
01505.mp4,,,Normal,Clear,Sub-urban,,normal_driving,train,
01699.mp4,,,Normal,Clear,Urban,,normal_driving,train,
01972.mp4,,,Normal,Clear,Urban,,normal_driving,train,
02083.mp4,,,Normal,Cloudy,Highway,,normal_driving,train,
01162.mp4,,,Normal,Cloudy,Sub-urban,,normal_driving,train,
01438.mp4,,,Normal,Rain,Highway,,normal_driving,train,
01457.mp4,,,Normal,Clear,Sub-urban,,normal_driving,train,
01342.mp4,,,Normal,Cloudy,Highway,,normal_driving,train,
01236.mp4,,,Normal,Clear,Urban,,normal_driving,train,
01303.mp4,,,Normal,Cloudy,Urban,,normal_driving,train,
01250.mp4,,,Normal,Cloudy,Urban,,normal_driving,train,
01291.mp4,,,Normal,Cloudy,Urban,,normal_driving,train,
02013.mp4,,,Normal,Clear,Urban,,normal_driving,train,
01906.mp4,,,Normal,Cloudy,Highway,,normal_driving,train,
01653.mp4,,,Normal,Cloudy,Highway,,normal_driving,train,
01405.mp4,,,Normal,Cloudy,Highway,,normal_driving,train,
01783.mp4,,,Normal,Cloudy,Sub-urban,,normal_driving,train,
01419.mp4,,,Normal,Cloudy,Urban,,normal_driving,train,
01276.mp4,,,Normal,Clear,Urban,,normal_driving,train,
01352.mp4,,,Normal,Clear,Sub-urban,,normal_driving,train,
01425.mp4,,,Normal,Cloudy,Urban,,normal_driving,train,
01797.mp4,,,Normal,Rain,Urban,,normal_driving,train,
01829.mp4,,,Normal,Cloudy,Urban,,normal_driving,train,
01075.mp4,,,Twilight,Rain,Urban,,normal_driving,train,
01869.mp4,,,Normal,Clear,Urban,,normal_driving,train,
01551.mp4,,,Normal,Clear,Highway,,normal_driving,train,
01197.mp4,,,Normal,Clear,Urban,,normal_driving,train,
01468.mp4,,,Normal,Clear,Highway,,normal_driving,train,
02067.mp4,,,Normal,Clear,Urban,,normal_driving,train,
